Beneficiary_ID,Month,Transaction_Count,Total_Amount_NGN,Avg_Monthly_Balance_NGN
BENE_00080,2022-04,6,14081.02,1389.56
BENE_00080,2022-10,5,6638.86,7006.35
BENE_00080,2023-11,3,14664.62,5268.09
BENE_00080,2025-01,6,2837.36,4045.67
BENE_00080,2024-03,12,12554.31,3248.52
BENE_00080,2023-08,6,7262.3,5039.37
BENE_00080,2023-01,7,2986.82,1466.02
BENE_00080,2023-12,5,2152.43,7905.59
BENE_00080,2024-09,10,5107.19,749.04
BENE_00081,2022-02,5,12167.25,6262.42
BENE_00081,2023-12,2,4240.28,698.85
BENE_00081,2020-09,6,4956.63,6376.33
BENE_00081,2023-10,9,4794.23,4280.04
BENE_00081,2020-03,6,11109.81,1913.13
BENE_00081,2023-05,7,1288.67,5701.72
BENE_00081,2021-03,9,14516.83,6659.96
BENE_00082,2020-10,7,5306.89,1143.78
BENE_00082,2024-02,3,5068.79,2849.35
BENE_00082,2021-10,8,8174.46,3252.4
BENE_00082,2022-06,7,13321.58,4140.93
BENE_00083,2023-12,4,1408.05,1052.84
BENE_00083,2024-05,5,14219.59,2031.76
BENE_00083,2024-07,1,1443.67,3077.72
BENE_00083,2024-02,2,1242.03,6231.03
BENE_00084,2024-11,8,10550.12,1085.95
BENE_00084,2024-01,10,13382.43,5177.53
BENE_00084,2021-06,5,13796.07,7526.86
BENE_00084,2021-04,4,8859.74,2569.7
BENE_00084,2024-07,3,10933.21,6800.71
BENE_00084,2022-07,3,7360.06,2513.51
BENE_00084,2021-06,5,10014.78,7306.04
BENE_00084,2022-07,4,13035.46,2583.28
BENE_00084,2024-11,6,1404.52,2821.02
BENE_00084,2022-12,5,9075.17,1795.06
BENE_00084,2021-03,4,8709.86,7494.68
BENE_00084,2020-11,7,2086.29,1845.58
BENE_00085,2023-01,2,2777.46,7390.18
BENE_00085,2023-07,7,11955.91,2150.51
BENE_00085,2022-03,9,14509.42,5381.95
BENE_00085,2020-06,6,4531.34,2941.95
BENE_00085,2023-02,10,1836.54,7634.58
BENE_00085,2020-07,6,4847.82,1524.01
BENE_00085,2021-04,3,898.06,2312.21
BENE_00085,2023-12,6,13098.29,6569.22
BENE_00085,2023-10,5,13058.79,6631.66
BENE_00085,2021-08,5,2469.1,3377.65
BENE_00085,2021-12,6,9291.44,4599.98
BENE_00086,2022-08,5,7931.75,5526.33
BENE_00086,2021-11,7,7268.47,6721.78
BENE_00086,2023-09,4,5311.08,1655.09
BENE_00086,2022-09,5,8439.37,2827.85
BENE_00086,2024-12,6,10956.23,3667.7
BENE_00086,2022-09,5,3207.14,4084.72
BENE_00086,2024-11,12,11619.63,247.81
BENE_00087,2022-08,9,9686.99,2661.59
BENE_00087,2021-12,10,12782.71,4143.93
BENE_00087,2024-10,6,8592.47,6706.87
BENE_00087,2023-11,11,4285.72,6761.68
BENE_00087,2023-06,5,6187.81,3480.25
BENE_00087,2023-11,6,5820.33,2028.92
BENE_00087,2020-05,7,10824.69,1587.06
BENE_00087,2025-01,8,4448.26,1248.48
BENE_00088,2021-05,5,3094.27,2905.1
BENE_00088,2023-07,3,12344.08,1033.97
BENE_00088,2023-04,2,3832.19,3122.02
BENE_00088,2020-05,9,4160.5,7094.91
BENE_00088,2024-11,10,6105.16,2407.0
BENE_00088,2022-09,2,3474.17,5117.55
BENE_00088,2023-03,4,8335.52,5640.45
BENE_00088,2021-07,2,1848.96,3102.47
BENE_00088,2024-10,7,14180.32,4623.5
BENE_00088,2022-05,8,4607.86,2045.91
BENE_00088,2023-11,10,14714.88,5905.16
BENE_00089,2023-01,9,13446.15,4765.38
BENE_00089,2024-07,8,3456.95,727.96
BENE_00089,2020-03,5,13936.71,3349.08
BENE_00089,2021-12,5,9121.35,6641.31
BENE_00089,2021-12,5,3428.91,2490.84
BENE_00089,2020-05,5,12254.32,262.14
BENE_00089,2020-10,9,4705.01,7596.69
BENE_00089,2024-04,7,6030.55,206.59
BENE_00089,2024-04,5,7455.89,1478.52
BENE_00089,2024-02,8,3076.06,1015.48
BENE_00090,2024-03,6,12247.26,2990.39
BENE_00090,2020-03,3,8088.69,3356.03
BENE_00090,2021-05,3,11662.32,4514.38
BENE_00090,2021-03,7,7612.36,3604.91
BENE_00090,2023-06,5,4998.75,137.18
BENE_00090,2020-05,8,14855.93,965.17
BENE_00091,2024-03,8,3620.74,3427.05
BENE_00091,2020-06,6,4474.52,7997.48
BENE_00091,2024-08,8,11309.52,4821.17
BENE_00091,2024-04,4,6354.63,1477.42
BENE_00091,2021-07,3,13440.71,5236.25
BENE_00092,2022-11,5,1351.8,5057.35
BENE_00092,2022-08,4,14393.05,2242.43
BENE_00092,2022-08,5,9683.52,5347.14
BENE_00092,2021-06,9,8256.87,1751.95
BENE_00092,2021-01,6,6441.87,1324.32
BENE_00092,2020-12,9,4305.83,3383.03
BENE_00092,2021-07,5,13898.35,6310.13
BENE_00093,2021-10,4,12322.61,1537.2
BENE_00093,2023-11,7,7821.31,803.35
BENE_00093,2022-09,8,2422.76,5207.17
BENE_00093,2020-09,7,11848.88,4210.35
BENE_00094,2024-07,2,5780.49,3367.65
BENE_00094,2024-11,7,9715.83,7525.31
BENE_00094,2024-09,7,5477.41,2628.14
BENE_00094,2020-05,5,8384.77,1153.33
BENE_00095,2024-10,6,12338.15,6909.33
BENE_00095,2020-04,12,10615.34,3661.01
BENE_00095,2023-02,3,14107.42,6352.34
BENE_00095,2022-05,6,8718.08,2915.42
BENE_00096,2020-07,5,619.33,3392.23
BENE_00096,2022-02,7,14793.08,1916.88
BENE_00096,2021-09,4,5607.38,4932.66
BENE_00096,2021-02,5,11124.32,1396.27
BENE_00096,2022-09,8,8626.48,3190.14
BENE_00096,2020-06,4,11712.73,2288.49
BENE_00096,2024-04,2,7567.91,4976.28
BENE_00096,2024-07,5,3896.05,7584.68
BENE_00096,2023-11,8,6494.26,6062.99
BENE_00096,2021-03,5,12239.5,7542.16
BENE_00096,2020-02,7,11095.46,3066.66
BENE_00097,2022-09,1,11268.36,1247.95
BENE_00097,2022-05,7,14123.74,4707.1
BENE_00097,2023-04,4,5276.63,7141.95
BENE_00097,2024-07,7,9831.32,4570.89
BENE_00097,2021-02,7,10701.69,2175.27
BENE_00097,2024-01,5,5611.07,1015.92
BENE_00098,2024-01,5,9087.43,7118.54
BENE_00098,2020-03,7,13478.39,7660.38
BENE_00098,2024-12,5,7668.03,5051.46
BENE_00098,2025-01,6,9880.49,2596.9
BENE_00098,2023-02,7,13700.05,4339.86
BENE_00098,2020-09,7,6503.54,6898.53
BENE_00098,2022-11,5,5681.32,5837.24
BENE_00098,2022-06,11,9759.75,3716.91
BENE_00099,2020-09,8,8324.16,5541.11
BENE_00099,2022-06,9,10387.26,1056.57
BENE_00099,2023-08,6,3530.69,7007.96
BENE_00099,2021-12,6,4591.46,7828.07
BENE_00099,2024-02,4,10051.26,6507.09
BENE_00099,2022-05,1,7861.87,7281.16
BENE_00099,2020-04,6,12739.51,4390.14
BENE_00099,2020-07,7,1289.83,2100.59
BENE_00099,2022-09,7,10626.79,395.59
BENE_00099,2025-01,10,3264.05,4426.96
BENE_00100,2020-09,3,1495.48,4635.92
BENE_00100,2020-09,9,5165.63,4803.53
BENE_00100,2024-12,5,2480.48,392.88
BENE_00100,2020-07,3,3947.05,2322.78
BENE_00100,2020-10,7,6277.78,7057.56
BENE_00100,2024-06,2,9012.58,6134.79
BENE_00100,2020-05,4,8991.07,2454.96
BENE_00100,2023-06,3,3002.71,7485.25
BENE_00100,2020-10,1,514.81,1150.06
BENE_00100,2022-02,5,9510.26,6409.97
BENE_00100,2023-08,6,7699.26,3114.59
BENE_00100,2020-03,7,589.41,5349.3
BENE_00101,2021-10,7,8344.58,7559.12
BENE_00101,2023-10,7,2571.92,3621.65
BENE_00101,2022-05,3,10521.57,4947.27
BENE_00101,2023-11,5,14848.31,4736.63
BENE_00101,2020-04,1,7707.5,2246.63
BENE_00101,2023-11,5,12717.75,3353.1
BENE_00101,2021-10,7,11893.99,625.12
BENE_00101,2025-01,6,9209.03,3210.78
BENE_00101,2020-06,6,11975.42,2901.53
BENE_00101,2024-02,7,13701.25,1890.49
BENE_00101,2025-01,4,7272.93,3654.32
BENE_00102,2022-06,8,14707.09,5035.92
BENE_00102,2021-11,6,7316.8,7446.07
BENE_00102,2021-09,2,12350.45,4381.13
BENE_00102,2020-08,6,11772.31,3039.98
BENE_00102,2024-12,3,10943.91,5696.53
BENE_00102,2024-05,7,12599.85,7560.8
BENE_00103,2022-11,7,6948.33,1282.72
BENE_00103,2022-07,5,14733.52,2627.75
BENE_00103,2020-05,7,2774.22,1621.77
BENE_00103,2024-10,6,14856.44,303.29
BENE_00103,2021-02,2,10779.93,941.52
BENE_00103,2021-06,7,8720.48,7557.55
BENE_00103,2024-11,3,12562.62,263.89
BENE_00103,2023-03,4,11008.47,6018.58
BENE_00103,2023-01,6,916.73,1846.11
BENE_00104,2023-03,5,1513.5,4026.14
BENE_00104,2022-06,7,7406.92,6445.95
BENE_00104,2023-10,3,14452.26,1867.37
BENE_00104,2021-09,7,5865.54,5742.61
BENE_00104,2023-02,2,8619.66,2019.22
BENE_00104,2023-07,2,14744.59,7558.93
BENE_00104,2022-01,11,7230.61,4896.69
BENE_00105,2023-04,5,2149.79,6559.83
BENE_00105,2021-09,9,6593.78,5291.56
BENE_00105,2025-01,9,2602.59,4188.48
BENE_00105,2022-08,7,7867.89,3940.02
BENE_00105,2021-11,6,1206.25,4986.48
BENE_00105,2023-04,4,6351.0,5455.53
BENE_00105,2020-10,8,6120.64,923.94
BENE_00105,2020-12,6,13694.74,5350.49
BENE_00105,2022-02,6,6613.22,6102.61
BENE_00105,2024-10,2,1281.66,776.32
BENE_00105,2024-01,7,14317.73,5445.65
BENE_00105,2022-06,7,10269.66,496.05
BENE_00106,2021-11,8,5821.56,257.64
BENE_00106,2023-06,7,1404.92,5586.7
BENE_00106,2024-11,5,8516.56,6558.13
BENE_00106,2023-04,3,3975.98,3987.99
BENE_00106,2024-10,5,9025.74,7541.58
BENE_00106,2022-04,2,7399.15,7065.85
BENE_00106,2021-11,6,14132.76,931.5
BENE_00106,2022-07,6,2078.93,369.55
BENE_00106,2024-09,6,7570.86,1372.88
BENE_00106,2022-04,5,12117.58,6844.89
BENE_00107,2021-01,9,12275.25,2141.09
BENE_00107,2020-07,8,2110.14,1927.18
BENE_00107,2021-06,6,2847.94,7876.61
BENE_00107,2024-07,3,6390.38,120.06
BENE_00107,2024-04,4,10284.8,7882.72
BENE_00107,2021-01,3,14492.28,6265.77
BENE_00108,2020-02,5,11435.92,2205.78
BENE_00108,2020-02,2,6389.73,7352.96
BENE_00108,2020-06,5,10905.09,7568.29
BENE_00109,2021-02,4,12465.08,2366.44
BENE_00109,2024-10,6,14297.68,4698.44
BENE_00109,2021-12,5,938.62,5995.2
BENE_00109,2021-07,11,1305.36,1298.83
BENE_00109,2024-02,8,9276.93,1976.73
BENE_00109,2024-12,4,10433.44,6915.28
BENE_00110,2024-03,3,5969.41,5012.98
BENE_00110,2024-09,7,9300.03,6172.47
BENE_00110,2024-10,9,8296.34,5218.11
BENE_00110,2024-08,8,8322.4,6129.69
BENE_00111,2021-09,7,7653.84,3828.63
BENE_00111,2022-03,8,1793.81,3683.11
BENE_00111,2024-02,6,8662.46,1362.48
BENE_00112,2022-12,6,14752.94,5903.71
BENE_00112,2020-10,6,14940.92,7852.09
BENE_00112,2022-09,10,14046.72,4110.53
BENE_00112,2021-02,9,9591.57,3357.71
BENE_00112,2024-10,9,2102.99,299.96
BENE_00112,2022-07,6,7484.1,5475.59
BENE_00112,2024-07,4,12165.15,6399.57
BENE_00113,2023-10,5,6594.86,7562.52
BENE_00113,2022-05,7,11990.46,1887.15
BENE_00113,2023-05,2,5330.73,6340.59
BENE_00113,2024-06,4,7114.49,7484.2
BENE_00113,2022-12,4,7783.77,379.76
BENE_00114,2023-01,7,8220.22,3627.81
BENE_00114,2020-04,5,4864.58,2631.88
BENE_00114,2020-12,10,6060.32,2850.35
BENE_00114,2023-02,7,7973.14,3665.19
BENE_00114,2024-04,6,6050.49,4438.4
BENE_00114,2022-02,6,13946.98,4882.5
BENE_00115,2021-07,6,9349.89,3480.54
BENE_00115,2024-10,7,7740.21,1894.7
BENE_00115,2023-06,5,10150.97,6884.11
BENE_00115,2023-10,9,7042.27,2644.16
BENE_00115,2024-08,5,10883.81,2448.71
BENE_00115,2021-12,10,1438.14,4706.05
BENE_00116,2023-11,3,1495.12,6873.6
BENE_00116,2020-03,2,5057.46,4324.43
BENE_00116,2024-01,8,7903.27,2927.45
BENE_00116,2023-06,3,13836.04,2402.81
BENE_00116,2020-10,7,1096.83,6209.9
BENE_00116,2024-12,5,8971.58,482.22
BENE_00116,2024-05,7,5487.66,7574.39
BENE_00116,2023-04,4,11602.02,5072.36
BENE_00116,2022-01,2,14113.06,5708.97
BENE_00117,2020-10,2,10439.64,6102.25
BENE_00117,2021-12,4,3974.43,5731.39
BENE_00117,2023-05,8,6734.38,6871.04
BENE_00117,2023-04,8,4737.01,5089.79
BENE_00117,2021-09,5,12707.82,6437.67
BENE_00117,2023-08,11,8941.03,1868.87
BENE_00117,2024-01,4,6914.68,6027.06
BENE_00117,2020-02,4,4335.18,7987.76
BENE_00117,2023-05,2,9395.9,5374.23
BENE_00117,2022-05,7,6034.78,7750.27
BENE_00118,2023-08,8,12278.39,3655.6
BENE_00118,2021-02,1,6338.34,5819.61
BENE_00118,2024-06,6,879.62,7307.59
BENE_00118,2024-09,8,7667.61,5523.09
BENE_00118,2023-06,10,13842.88,7177.84
BENE_00118,2024-08,5,7144.74,7801.71
BENE_00119,2023-06,14,11245.23,157.92
BENE_00119,2023-11,5,11151.62,7568.69
BENE_00119,2024-05,6,8191.3,4661.77
BENE_00119,2024-02,6,3896.18,2265.0
BENE_00119,2022-11,6,14193.2,913.61
BENE_00119,2020-04,4,11712.52,5674.87
BENE_00119,2023-01,4,14593.95,6803.17
BENE_00119,2021-07,3,1247.3,3452.96
BENE_00119,2023-02,3,5492.58,1333.19
BENE_00120,2021-03,6,4998.62,2310.26
BENE_00120,2021-12,4,13886.38,7001.33
BENE_00120,2024-11,5,6729.87,6641.32
BENE_00120,2022-01,12,10572.59,5351.84
BENE_00120,2021-07,4,3027.54,331.84
BENE_00120,2020-07,6,4663.91,2339.76
BENE_00121,2023-12,2,5637.56,2969.97
BENE_00121,2023-04,8,5943.34,1616.61
BENE_00121,2020-11,5,5630.12,3019.71
BENE_00122,2024-08,8,11818.88,5772.67
BENE_00122,2020-05,5,8740.51,4820.08
BENE_00122,2022-05,5,11968.42,3601.74
BENE_00122,2020-02,7,10834.81,1437.11
BENE_00122,2020-04,6,12067.26,6123.78
BENE_00122,2022-06,8,7865.25,7950.1
BENE_00122,2020-03,2,11940.96,3043.66
BENE_00122,2023-04,2,3787.7,513.27
BENE_00122,2024-01,6,1600.38,5307.13
BENE_00122,2022-09,5,1085.77,2474.69
BENE_00122,2022-05,4,7516.39,6725.55
BENE_00123,2020-04,5,9673.34,1493.14
BENE_00123,2024-12,10,12918.63,1461.4
BENE_00123,2022-04,6,4785.01,833.83
BENE_00123,2020-07,9,5437.95,7730.49
BENE_00123,2024-07,4,14571.77,6255.69
BENE_00123,2024-07,4,8460.82,6514.54
BENE_00123,2023-11,7,2539.26,3002.37
BENE_00123,2023-11,5,1726.97,3772.61
BENE_00123,2022-11,3,6094.07,3638.28
BENE_00123,2021-10,3,8064.13,5426.07
BENE_00124,2020-12,7,3600.25,2216.22
BENE_00124,2020-05,5,14484.38,4035.15
BENE_00124,2023-06,9,4753.1,2742.25
BENE_00124,2022-10,7,2532.34,1652.17
BENE_00125,2020-06,9,4245.39,7150.7
BENE_00125,2020-04,4,14450.89,3434.07
BENE_00125,2022-06,10,10326.06,3608.12
BENE_00125,2024-03,4,13772.07,7671.47
BENE_00126,2023-05,5,8871.85,248.17
BENE_00126,2024-04,4,12850.31,4431.44
BENE_00126,2021-09,4,3548.73,3008.41
BENE_00126,2023-07,6,10712.89,1577.14
BENE_00126,2023-01,8,7991.88,6939.26
BENE_00126,2025-01,4,6316.77,7217.57
BENE_00126,2024-10,10,2645.6,2586.17
BENE_00126,2021-05,9,5176.82,2632.85
BENE_00126,2020-03,6,8883.02,3282.9
BENE_00126,2024-03,4,4598.7,7527.29
BENE_00127,2023-02,3,10881.62,4095.57
BENE_00127,2020-06,8,1275.6,4798.29
BENE_00127,2024-05,5,10825.85,4290.63
BENE_00127,2021-10,7,12540.46,1709.74
BENE_00127,2022-08,3,4754.75,1464.53
BENE_00127,2022-12,4,5273.37,5237.34
BENE_00127,2021-08,1,6392.7,1465.46
BENE_00127,2021-07,6,3930.63,5935.15
BENE_00127,2022-06,3,9209.59,1332.89
BENE_00127,2020-02,3,7602.42,5757.42
BENE_00127,2023-03,8,14380.76,4382.15
BENE_00127,2021-12,3,530.73,7266.74
BENE_00128,2021-04,4,8836.82,1693.42
BENE_00128,2024-12,3,2072.09,6979.19
BENE_00128,2024-12,9,13796.78,7741.48
BENE_00128,2022-02,6,10328.44,2603.47
BENE_00128,2024-02,5,1728.44,6593.17
BENE_00128,2020-09,6,8860.06,6692.29
BENE_00128,2024-11,4,2885.38,3406.2
BENE_00129,2024-08,7,14465.6,5655.95
BENE_00129,2020-03,5,14428.71,5683.21
BENE_00129,2022-03,2,4208.33,3313.17
BENE_00129,2024-02,7,2505.74,5363.57
BENE_00129,2020-07,7,12795.3,1921.94
BENE_00129,2025-01,4,11185.05,817.0
BENE_00129,2023-01,6,5381.4,5025.95
BENE_00129,2021-08,6,8065.4,7149.74
BENE_00130,2021-12,7,12936.82,2766.06
BENE_00130,2021-11,4,5105.21,789.58
BENE_00130,2022-01,10,11994.53,1520.1
BENE_00130,2022-11,4,13844.57,2269.49
BENE_00130,2023-08,3,8109.62,7074.81
BENE_00130,2021-12,7,10588.48,5053.3
BENE_00130,2022-01,7,3971.77,6916.74
BENE_00130,2024-09,10,7856.09,1954.5
BENE_00130,2023-07,7,4664.14,2434.95
BENE_00130,2021-01,9,3562.95,3392.42
BENE_00130,2021-05,7,4292.02,5765.04
BENE_00131,2024-07,8,4920.71,2645.13
BENE_00131,2024-12,9,2665.73,6503.87
BENE_00131,2022-07,7,10254.64,5582.9
BENE_00132,2020-03,5,8950.33,480.43
BENE_00132,2023-02,2,3393.55,7603.31
BENE_00132,2024-06,6,13879.96,481.51
BENE_00133,2020-11,9,6865.23,5803.74
BENE_00133,2024-05,5,13819.68,5176.88
BENE_00133,2023-04,9,6501.46,5303.04
BENE_00133,2024-06,5,14516.3,7900.49
BENE_00133,2022-07,6,7665.03,5500.96
BENE_00133,2023-11,5,7517.96,5363.93
BENE_00133,2024-08,6,14490.45,5980.11
BENE_00133,2022-06,5,9391.77,2945.08
BENE_00134,2023-02,5,5805.57,252.49
BENE_00134,2023-11,11,7591.4,1167.19
BENE_00134,2023-07,6,10766.36,4666.02
BENE_00134,2020-02,5,2374.25,1395.22
BENE_00134,2021-11,6,9712.1,2024.75
BENE_00135,2021-06,8,2222.93,6401.05
BENE_00135,2023-02,7,11837.42,2496.97
BENE_00135,2021-06,5,3335.39,3315.18
BENE_00135,2024-05,5,2958.33,5919.58
BENE_00135,2021-06,8,9533.09,1510.87
BENE_00135,2023-03,6,13545.65,4391.28
BENE_00135,2021-11,6,6925.83,6291.7
BENE_00136,2020-06,9,14546.12,4439.15
BENE_00136,2021-10,8,1542.32,2709.86
BENE_00136,2024-01,5,11671.1,3291.66
BENE_00137,2020-04,4,8111.67,5847.52
BENE_00137,2021-06,9,3066.78,3874.16
BENE_00137,2020-05,6,1853.97,1800.93
BENE_00138,2021-11,4,14764.68,1326.7
BENE_00138,2023-06,9,14960.43,6802.02
BENE_00138,2024-09,8,731.41,5432.01
BENE_00138,2021-01,4,6124.22,7169.6
BENE_00138,2022-07,7,2551.43,3845.64
BENE_00138,2020-02,5,5195.88,2644.5
BENE_00139,2021-03,2,4534.44,7281.24
BENE_00139,2022-05,3,2844.24,2845.35
BENE_00139,2023-11,7,1444.28,4377.59
BENE_00139,2023-01,6,9029.91,7446.87
BENE_00139,2021-10,6,12706.31,1555.71
BENE_00140,2022-04,9,1624.63,627.2
BENE_00140,2020-11,9,1579.51,6055.96
BENE_00140,2025-01,8,13787.3,2986.55
BENE_00140,2021-05,3,868.14,6903.82
BENE_00140,2025-01,7,2952.17,2361.37
BENE_00140,2024-03,7,2335.23,3372.64
BENE_00140,2023-06,7,12627.81,3986.7
BENE_00140,2022-05,4,9289.28,3236.82
BENE_00140,2021-09,2,10276.01,7278.88
BENE_00140,2022-09,9,14227.45,444.27
BENE_00140,2024-03,6,4057.15,3849.31
BENE_00140,2025-01,12,13010.66,527.85
BENE_00141,2020-07,6,13793.5,2461.09
BENE_00141,2024-08,10,13254.99,3647.75
BENE_00141,2024-03,10,13110.39,5133.07
BENE_00141,2021-08,5,14571.99,2325.04
BENE_00141,2024-08,6,9504.48,6942.27
BENE_00141,2021-11,5,14591.42,3664.29
BENE_00141,2020-09,8,6270.98,704.76
BENE_00142,2020-12,3,10272.31,5144.95
BENE_00142,2021-10,5,12405.85,1308.73
BENE_00142,2023-05,4,9552.98,2274.06
BENE_00142,2021-06,4,3966.57,3202.36
BENE_00142,2020-12,5,8181.47,7385.21
BENE_00142,2021-09,7,9082.17,548.61
BENE_00142,2021-10,8,5973.36,3772.29
BENE_00142,2024-03,13,5668.5,7047.3
BENE_00142,2022-06,5,9450.73,2125.33
BENE_00142,2021-08,6,2095.27,5484.41
BENE_00142,2022-07,7,4613.56,7455.88
BENE_00142,2023-01,6,12718.88,6568.56
BENE_00143,2022-04,6,10441.33,3083.86
BENE_00143,2022-09,6,4465.68,3034.72
BENE_00143,2024-11,3,7394.82,2181.85
BENE_00143,2022-09,4,6320.02,5587.92
BENE_00143,2023-04,4,4590.78,3780.23
BENE_00144,2022-02,4,12931.7,515.85
BENE_00144,2023-07,9,7473.78,1703.41
BENE_00144,2021-05,4,6179.07,4669.48
BENE_00144,2021-09,8,13321.0,7026.36
BENE_00145,2020-12,6,12573.37,430.81
BENE_00145,2022-05,7,2634.88,7419.92
BENE_00145,2024-07,4,6600.36,690.92
BENE_00145,2021-07,5,8874.61,7521.97
BENE_00145,2020-05,4,11603.12,6729.73
BENE_00145,2020-06,2,13401.07,2031.77
BENE_00145,2020-08,5,8377.21,4946.7
BENE_00145,2023-12,6,1898.48,7679.39
BENE_00146,2021-02,5,2608.71,5292.37
BENE_00146,2022-07,6,5016.03,2083.68
BENE_00146,2020-02,3,12826.66,5072.43
BENE_00146,2022-03,7,10930.52,827.08
BENE_00146,2022-04,3,3388.55,5794.96
BENE_00146,2024-11,4,2363.31,1559.86
BENE_00146,2023-12,4,10349.44,2638.82
BENE_00147,2023-01,6,5125.59,7657.2
BENE_00147,2021-10,5,14231.11,7301.22
BENE_00147,2021-07,5,9907.64,6342.78
BENE_00147,2022-02,4,11626.33,2068.51
BENE_00147,2020-10,8,12825.68,3954.99
BENE_00147,2021-03,5,3819.73,4672.53
BENE_00147,2024-01,4,3778.72,870.88
BENE_00147,2024-03,4,6755.44,7929.24
BENE_00147,2022-09,7,4128.92,819.41
BENE_00147,2023-03,1,5868.75,2887.88
BENE_00147,2021-01,7,4159.24,3956.5
BENE_00147,2024-01,4,6772.03,7199.82
BENE_00148,2024-07,6,1162.18,6380.48
BENE_00148,2022-04,7,6147.29,3234.33
BENE_00148,2024-03,6,7541.35,2501.38
BENE_00148,2021-08,8,14613.85,772.72
BENE_00148,2022-06,5,4270.67,5357.92
BENE_00148,2024-02,5,14262.61,7801.26
BENE_00148,2023-04,6,9641.81,7928.93
BENE_00148,2022-03,6,7134.3,7864.1
BENE_00148,2024-05,6,654.29,7330.1
BENE_00148,2020-02,8,2877.76,7379.42
BENE_00148,2021-01,4,9545.9,2877.5
BENE_00149,2023-12,5,10842.47,751.51
BENE_00149,2023-05,3,14549.05,2599.51
BENE_00149,2024-07,10,5846.6,5885.85
BENE_00149,2020-06,7,3953.11,4843.69
BENE_00149,2021-05,8,14480.72,2411.69
BENE_00149,2022-09,7,7347.13,7470.86
BENE_00149,2021-06,6,4721.65,3578.42
BENE_00149,2020-10,2,2766.6,7187.12
BENE_00149,2023-02,7,2885.99,492.61
BENE_00150,2020-04,8,2871.27,5792.3
BENE_00150,2021-12,4,689.55,4723.16
BENE_00150,2023-10,8,1264.12,2702.81
BENE_00150,2020-11,7,8786.21,7899.34
BENE_00150,2024-10,5,1975.07,1966.47
BENE_00150,2024-12,11,4252.53,4596.68
BENE_00150,2024-02,8,7421.82,378.13
BENE_00150,2022-09,5,5605.13,5387.56
BENE_00150,2020-05,6,11636.11,1415.2
BENE_00150,2020-09,7,6804.62,5482.99
BENE_00150,2021-02,9,11678.14,7294.85
BENE_00151,2021-06,3,4473.85,7101.37
BENE_00151,2022-08,8,11691.51,1862.54
BENE_00151,2021-09,9,1108.05,7555.15
BENE_00152,2020-07,7,3320.02,1974.0
BENE_00152,2020-11,1,2965.1,5652.8
BENE_00152,2020-04,5,14206.62,2960.41
BENE_00152,2020-10,6,5474.01,2534.11
BENE_00152,2025-01,6,6124.94,6796.17
BENE_00152,2021-01,7,13002.07,1989.05
BENE_00152,2023-06,3,2653.74,7746.81
BENE_00152,2020-09,1,3543.12,511.03
BENE_00153,2024-07,4,9163.72,6948.45
BENE_00153,2023-01,5,13522.23,4051.31
BENE_00153,2024-03,3,13980.83,5987.55
BENE_00153,2022-02,5,3425.59,4015.07
BENE_00153,2025-01,8,1526.32,7431.13
BENE_00153,2024-05,7,13761.71,4934.34
BENE_00153,2023-09,4,10913.35,3669.71
BENE_00153,2023-02,1,11082.82,137.22
BENE_00153,2023-12,5,4300.62,2336.9
BENE_00153,2020-06,4,9097.47,1478.73
BENE_00154,2021-03,4,7608.5,4360.9
BENE_00154,2022-02,6,4928.83,6301.23
BENE_00154,2020-06,5,13307.12,2824.34
BENE_00154,2023-12,3,14278.62,6597.06
BENE_00154,2023-11,4,12577.04,4328.81
BENE_00154,2020-02,8,4569.28,1289.41
BENE_00155,2024-05,6,4474.19,4448.72
BENE_00155,2024-09,4,6541.48,4937.06
BENE_00155,2023-06,8,11497.0,1142.7
BENE_00155,2020-03,7,8437.99,4813.71
BENE_00155,2021-03,4,13245.06,3194.15
BENE_00155,2021-01,7,14547.32,1303.38
BENE_00156,2022-11,4,7063.6,2314.43
BENE_00156,2024-04,4,6659.01,7341.05
BENE_00156,2022-11,5,755.99,5756.85
BENE_00156,2023-03,8,5814.95,4145.05
BENE_00156,2022-06,7,1070.45,5684.0
BENE_00156,2023-10,1,12708.57,809.57
BENE_00157,2022-05,5,3719.83,6539.61
BENE_00157,2022-02,2,3677.73,6066.86
BENE_00157,2023-12,5,7643.86,1944.99
BENE_00157,2023-08,9,13562.63,4451.69
BENE_00157,2024-07,3,14323.56,251.61
BENE_00157,2021-07,4,9659.7,7909.11
BENE_00157,2025-01,6,10387.34,4364.39
BENE_00157,2020-10,4,8293.15,6958.89
BENE_00157,2022-08,9,5207.45,4538.76
BENE_00157,2022-09,8,11048.15,1717.56
BENE_00157,2020-06,10,12729.54,4924.78
BENE_00157,2021-08,6,6750.43,118.73
BENE_00158,2020-07,10,2123.74,2806.66
BENE_00158,2024-04,8,14983.12,3392.97
BENE_00158,2020-11,7,13147.44,5774.79
BENE_00158,2020-06,10,12379.99,3389.65
BENE_00158,2022-07,2,8157.68,3375.84
BENE_00158,2022-04,6,824.24,3115.7
BENE_00159,2021-12,12,13201.45,3522.63
BENE_00159,2022-02,5,12784.75,1698.27
BENE_00159,2025-01,12,734.6,1854.12
BENE_00159,2023-04,5,13363.41,441.64
BENE_00159,2023-09,4,8671.85,3675.2
